,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
333,2013-02-08,391.56,2013-03-22,333.2,364.01,5,1.72,-14.9,000157
334,2014-11-21,220.46,2015-09-11,239.31,411.5,42,83.34,8.55,000157
335,2016-11-11,219.73,2017-06-23,204.87,224.08,32,2.83,-6.76,000157
336,2017-07-21,218.28,2017-12-15,204.51,221.55,20,3.38,-6.31,000157
337,2019-03-15,219.73,2021-07-23,381.77,614.14,122,175.4,73.75,000157
338,2013-09-30,25.04,2015-08-21,27.72,50.68,94,74.34,10.7,000159
339,2017-01-13,26.34,2017-06-02,20.49,35.5,20,35.39,-22.21,000159
340,2019-01-11,14.8,2019-01-25,14.56,14.74,2,0.0,-1.62,000159
341,2019-03-01,16.27,2019-11-22,18.61,42.69,38,148.2,14.38,000159
342,2020-08-28,21.29,2020-11-27,18.32,21.61,13,3.94,-13.95,000159
343,2021-04-16,19.26,2021-12-10,20.38,28.07,34,34.63,5.82,000159
344,2016-12-02,9.38,2017-03-10,8.61,9.05,10,0.0,-8.21,000166
345,2017-03-24,8.64,2017-04-28,8.13,8.63,5,1.29,-5.9,000166
346,2019-03-08,7.83,2020-02-28,6.74,8.16,50,4.35,-13.92,000166
347,2020-07-10,8.75,2021-02-19,7.05,8.29,32,4.54,-19.43,000166
348,2013-02-01,6.24,2013-04-26,5.75,6.3,11,0.0,-7.85,000301
349,2013-09-06,6.19,2014-06-13,5.94,6.74,40,2.59,-4.04,000301
350,2014-09-05,6.75,2015-09-30,8.9,20.75,56,188.19,31.85,000301
351,2015-12-31,11.97,2016-01-08,10.31,10.31,1,0.0,-13.87,000301
352,2016-11-25,10.1,2018-11-16,11.43,13.4,70,35.35,13.17,000301
353,2019-04-30,11.5,2019-05-24,10.24,10.73,3,0.0,-10.96,000301
354,2013-02-01,101.05,2013-04-03,83.88,112.14,8,0.0,-16.99,000338
355,2014-08-01,83.15,2015-08-28,77.62,143.44,56,71.31,-6.65,000338
356,2016-09-14,76.01,2018-10-26,138.76,159.18,107,105.26,82.55,000338
357,2019-02-01,157.34,2021-11-05,267.84,420.24,142,167.62,70.23,000338
358,2013-01-11,74.2,2014-05-23,105.16,146.95,69,100.53,41.73,000400
359,2014-08-15,119.56,2014-09-30,117.93,124.84,7,4.47,-1.36,000400
360,2015-01-23,137.59,2015-08-21,107.82,201.05,30,51.05,-21.64,000400
361,2016-11-18,102.15,2017-09-29,93.45,107.99,45,12.33,-8.52,000400
362,2019-02-22,63.01,2019-06-28,53.51,65.53,18,2.73,-15.08,000400
363,2019-12-06,57.83,2021-03-05,87.93,102.31,64,70.94,52.05,000400
364,2021-03-26,92.7,2021-05-14,77.54,87.03,7,0.0,-16.35,000400
365,2014-08-08,29.94,2015-08-28,36.55,78.66,55,163.43,22.08,000401
366,2016-11-18,41.84,2018-01-26,53.71,94.56,54,126.38,28.37,000401
367,2019-01-18,47.93,2019-12-13,57.51,73.32,46,56.57,19.99,000401
368,2020-01-17,62.49,2020-02-07,54.74,58.69,2,0.0,-12.4,000401
369,2020-02-14,65.89,2020-10-23,62.13,82.1,36,21.83,-5.71,000401
370,2017-11-24,118.3,2018-01-26,110.52,124.63,9,0.0,-6.58,000403
371,2018-05-04,118.52,2018-07-20,105.59,116.33,11,0.0,-10.91,000403
372,2019-04-30,103.92,2019-07-19,97.85,106.81,11,0.0,-5.84,000403
373,2019-08-16,99.11,2021-05-28,228.3,325.98,91,208.08,130.35,000403
374,2012-11-09,17.35,2014-04-25,18.27,25.7,75,55.19,5.3,000404
375,2014-09-12,22.76,2015-09-02,20.95,53.18,51,116.53,-7.95,000404
376,2015-12-04,37.39,2016-02-05,24.91,37.09,9,5.64,-33.38,000404
377,2016-07-08,36.96,2017-05-18,32.47,49.0,44,37.18,-12.15,000404
378,2019-04-12,17.49,2019-06-28,13.1,19.14,11,0.0,-25.1,000404
379,2020-08-21,14.14,2021-06-18,12.05,18.48,43,31.16,-14.78,000404
380,2012-05-25,80.85,2013-08-16,75.7,91.68,62,3.89,-6.37,000407
381,2013-08-23,79.53,2013-08-30,79.93,79.93,1,0.0,0.5,000407
382,2014-09-12,85.48,2015-09-02,68.44,161.29,48,88.69,-19.93,000407
383,2016-12-16,99.21,2017-09-08,103.7,152.05,37,32.6,4.53,000407
384,2019-04-30,53.25,2019-05-31,48.62,51.0,4,0.0,-8.69,000407
385,2020-07-24,51.99,2021-08-13,51.73,59.26,55,16.04,-0.5,000407
386,2021-08-27,58.6,2021-12-17,54.5,68.11,16,15.72,-7.0,000407
387,2022-01-14,54.1,2022-02-11,51.59,51.59,3,0.0,-4.64,000407
388,2012-09-07,67.45,2012-12-07,45.99,69.33,12,0.0,-31.82,000408
389,2014-12-31,73.95,2015-10-23,106.15,244.01,42,221.45,43.54,000408
390,2015-11-13,144.06,2016-02-26,99.96,165.29,12,15.49,-30.61,000408
391,2016-08-19,123.3,2017-01-13,111.16,124.24,20,0.0,-9.85,000408
392,2017-03-03,116.64,2017-05-26,95.81,124.55,12,6.49,-17.86,000408
393,2017-09-22,138.18,2018-06-15,102.7,146.57,37,8.34,-25.68,000408
394,2014-02-28,18.28,2016-02-05,38.56,95.34,96,449.19,110.94,000410
395,2018-02-09,21.12,2018-07-06,19.56,29.98,21,33.48,-7.39,000410
396,2013-03-29,16.97,2016-03-11,32.89,82.49,123,380.43,93.81,000411
397,2016-09-09,45.1,2017-06-30,43.32,49.2,40,16.28,-3.95,000411
398,2018-04-13,52.87,2018-07-13,27.72,51.94,13,1.6,-47.57,000411
399,2019-09-30,25.96,2019-12-06,23.72,27.92,9,0.0,-8.63,000411
400,2020-07-31,45.26,2021-02-26,26.16,52.81,30,0.0,-42.2,000411
401,2012-06-15,13.18,2012-06-21,13.09,13.09,1,0.0,-0.68,000413
402,2013-03-01,12.3,2013-03-29,12.0,12.51,4,0.0,-2.44,000413
403,2013-06-14,13.57,2015-08-26,21.22,43.24,107,208.2,56.37,000413
404,2016-07-22,43.15,2017-05-26,31.06,50.56,35,37.65,-28.02,000413
405,2019-04-19,22.03,2019-06-06,15.49,20.02,7,0.0,-29.69,000413
406,2019-10-18,16.75,2019-12-13,11.05,16.9,6,0.0,-34.03,000413
407,2013-03-01,65.4,2013-07-26,51.69,63.38,21,6.18,-20.96,000415
408,2013-09-30,65.58,2016-08-26,129.59,234.93,104,217.77,97.61,000415
409,2011-05-13,84.28,2011-06-17,69.95,84.48,5,0.0,-17.0,000416
410,2013-03-01,63.94,2013-05-10,54.92,63.54,10,3.59,-14.11,000416
411,2013-08-30,70.25,2015-11-06,99.81,176.66,94,191.86,42.08,000416
412,2015-12-04,111.23,2016-01-22,70.55,103.12,6,1.19,-36.57,000416
413,2016-11-04,100.31,2017-06-02,78.97,125.36,30,22.52,-21.27,000416
414,2019-04-04,58.63,2020-01-03,59.63,72.46,39,3.44,1.71,000416
415,2020-08-28,58.33,2021-02-05,44.8,75.26,23,14.66,-23.2,000416
416,2013-02-01,21.36,2013-07-05,16.31,22.48,21,0.9,-23.64,000418
417,2013-10-25,18.88,2018-08-24,91.83,137.28,245,642.86,386.39,000418
418,2013-02-22,7.27,2013-08-02,4.32,7.11,23,0.99,-40.58,000420
419,2013-11-01,5.22,2013-11-08,4.95,4.95,1,0.0,-5.17,000420
420,2013-12-09,6.61,2013-12-20,5.42,5.42,1,0.0,-18.0,000420
421,2014-04-25,8.07,2015-09-30,12.48,35.02,75,310.55,54.65,000420
422,2015-12-04,18.15,2016-05-27,15.86,23.05,24,24.73,-12.62,000420
423,2016-09-09,20.96,2017-05-19,16.22,22.72,35,13.37,-22.61,000420
424,2019-04-04,14.57,2019-10-25,9.46,13.77,29,6.17,-35.07,000420
425,2011-04-08,53.58,2011-07-22,50.07,56.74,15,8.32,-6.55,000421
426,2012-06-21,47.68,2012-08-17,39.31,41.19,8,2.54,-17.55,000421
427,2013-12-06,36.67,2014-01-30,34.53,36.84,8,0.0,-5.84,000421
428,2014-02-28,36.75,2015-10-09,63.57,128.47,76,156.99,72.98,000421
429,2016-06-08,86.62,2017-02-03,72.7,91.24,33,0.0,-16.07,000421
430,2019-03-22,47.85,2019-06-21,41.36,47.77,13,3.89,-13.56,000421
431,2020-07-17,58.53,2021-05-21,47.47,73.3,44,12.73,-18.9,000421
432,2014-09-30,92.43,2015-09-25,93.68,189.19,51,99.63,1.35,000422
433,2016-10-28,103.18,2017-05-05,88.69,127.49,25,17.19,-14.04,000422
434,2019-02-01,48.34,2019-08-09,35.09,76.38,26,52.61,-27.41,000422
435,2013-01-25,452.36,2013-07-19,377.7,503.55,24,15.29,-16.5,000423
436,2014-12-31,366.88,2016-03-18,461.54,573.44,62,49.4,25.8,000423
437,2016-07-01,509.42,2018-03-16,610.87,704.8,87,30.46,19.91,000423
438,2020-07-03,387.05,2021-04-23,386.62,491.01,42,23.98,-0.11,000423
439,2014-08-15,94.31,2015-09-30,144.04,209.84,58,127.37,52.73,000425
440,2015-10-09,152.61,2016-01-08,131.55,182.95,13,14.02,-13.8,000425
441,2017-02-03,117.63,2018-10-12,124.95,173.13,86,29.15,6.22,000425
442,2019-04-04,168.85,2020-11-27,194.19,236.31,85,29.04,15.01,000425
443,2021-02-10,251.3,2021-12-03,224.18,280.93,41,10.85,-10.79,000425
444,2012-06-29,101.32,2012-08-17,96.73,107.81,7,0.17,-4.53,000426
445,2012-10-19,104.56,2012-11-30,71.7,99.61,6,3.36,-31.43,000426
446,2014-06-20,75.82,2017-04-21,139.91,215.19,101,183.07,84.53,000426
447,2017-08-18,176.56,2018-05-11,162.09,221.13,37,27.25,-8.2,000426
448,2020-04-24,89.59,2020-04-30,83.64,83.64,1,0.0,-6.64,000426
449,2020-05-22,88.0,2021-04-23,116.53,176.55,48,67.46,32.42,000426
450,2021-06-11,151.99,2021-11-26,133.57,189.63,24,37.29,-12.12,000426
451,2013-02-22,6.15,2013-04-26,5.68,6.21,9,0.0,-7.64,000429
452,2013-12-13,5.9,2014-01-17,5.22,5.74,5,0.0,-11.53,000429
453,2014-04-11,5.82,2016-03-11,9.76,16.92,85,193.75,67.7,000429
454,2016-08-05,12.57,2018-03-23,16.17,18.6,83,41.44,28.64,000429
455,2018-10-12,16.78,2018-11-16,16.86,17.35,5,0.0,0.48,000429
456,2018-12-21,18.42,2019-09-30,18.33,20.0,40,7.87,-0.49,000429
457,2019-11-01,18.56,2020-03-06,17.9,19.85,17,4.53,-3.56,000429
458,2013-09-30,39.81,2014-03-14,37.04,49.54,23,12.06,-6.96,000501
459,2014-05-09,42.81,2014-07-18,39.55,41.11,10,1.11,-7.62,000501
460,2014-08-15,42.47,2015-10-23,66.92,99.44,60,129.49,57.57,000501
461,2015-11-20,68.51,2016-02-05,55.79,80.61,11,25.44,-18.57,000501
462,2016-09-02,69.11,2018-01-05,79.53,92.27,68,38.79,15.08,000501
463,2019-05-10,54.04,2019-06-14,49.67,52.7,5,0.0,-8.09,000501
464,2019-11-08,51.64,2020-12-11,59.38,121.89,56,147.54,14.99,000501
465,2011-08-19,31.97,2011-09-30,24.29,32.65,6,0.0,-24.02,000502
466,2012-06-01,29.1,2012-07-20,21.42,27.4,7,0.0,-26.39,000502
467,2013-08-16,24.13,2014-02-07,22.96,29.62,25,11.19,-4.85,000502
468,2014-03-07,27.89,2016-07-29,76.0,146.46,77,419.18,172.5,000502
469,2016-11-18,89.74,2016-11-25,88.69,88.69,1,0.0,-1.17,000502
470,2019-04-04,37.87,2019-08-02,26.92,37.38,17,0.0,-28.91,000502
471,2020-08-28,27.36,2021-03-05,22.56,34.59,27,24.92,-17.54,000502
472,2012-10-12,59.82,2014-05-30,168.17,216.04,84,238.83,181.13,000503
473,2014-09-30,186.46,2015-09-30,208.78,678.56,42,263.41,11.97,000503
474,2016-07-01,343.99,2017-04-07,313.97,510.44,38,35.12,-8.73,000503
475,2013-01-25,19.56,2013-05-10,15.07,18.64,14,0.0,-22.96,000504
476,2013-06-14,14.68,2014-02-14,18.29,19.56,33,18.76,24.59,000504
477,2014-03-07,19.21,2016-03-25,56.57,108.21,59,450.41,194.48,000504
478,2017-05-26,62.41,2018-08-10,42.42,78.69,43,26.23,-32.03,000504
479,2011-04-15,19.04,2011-08-26,15.84,21.72,19,4.57,-16.81,000505
480,2013-03-22,10.75,2015-09-30,21.66,62.03,111,495.87,101.49,000505
481,2015-12-25,34.2,2016-01-15,21.48,33.12,3,0.0,-37.19,000505
482,2016-12-02,36.54,2017-07-07,29.95,37.31,31,6.33,-18.04,000505
483,2017-10-13,36.17,2017-11-24,30.53,35.71,6,1.3,-15.59,000505
484,2019-05-17,24.19,2019-09-12,19.23,21.84,16,11.66,-20.5,000505
485,2020-04-10,27.02,2021-02-19,23.08,39.9,45,62.92,-14.58,000505
486,2011-07-22,36.76,2011-09-30,30.2,39.54,10,1.31,-17.85,000507
487,2013-10-11,27.44,2015-08-21,45.31,90.42,97,236.51,65.12,000507
488,2016-11-18,39.36,2018-02-23,55.5,88.05,65,124.9,41.01,000507
489,2020-08-14,37.09,2021-02-10,31.0,36.87,26,0.0,-16.42,000507
490,2013-05-03,35.89,2015-09-02,54.94,203.42,106,437.15,53.08,000509
491,2015-12-04,118.87,2016-02-19,83.45,130.95,10,11.21,-29.8,000509
492,2016-10-28,101.96,2017-05-19,90.37,126.76,27,21.81,-11.37,000509
493,2011-04-15,105.62,2011-04-29,97.32,105.34,2,0.0,-7.86,000510
494,2013-02-01,100.99,2013-08-09,70.11,109.56,26,11.96,-30.58,000510
495,2014-04-04,83.17,2015-07-03,87.39,112.42,43,34.73,5.07,000510
496,2015-07-24,118.95,2016-01-29,78.0,154.99,26,43.06,-34.43,000510
497,2016-10-21,105.75,2017-06-02,85.08,206.68,32,104.37,-19.55,000510
498,2017-08-25,122.35,2017-10-13,124.52,139.89,6,13.58,1.77,000510
499,2019-04-19,79.5,2019-06-21,56.65,64.94,9,0.0,-28.74,000510
500,2020-07-10,56.78,2021-02-10,47.26,58.69,31,8.28,-16.77,000510
501,2012-06-15,88.68,2014-01-03,90.81,109.0,77,30.2,2.4,000511
502,2014-03-28,117.75,2015-12-31,273.95,381.71,74,195.14,132.65,000511
503,2012-06-29,75.67,2013-12-13,105.03,128.31,71,68.63,38.8,000513
504,2014-01-30,127.59,2016-03-04,146.07,258.65,95,109.48,14.48,000513
505,2016-09-02,184.55,2018-08-10,261.45,349.95,99,84.51,41.67,000513
506,2019-08-23,241.78,2021-01-29,302.57,473.41,74,96.23,25.14,000513
507,2021-05-21,404.05,2021-08-20,334.9,436.3,13,8.43,-17.11,000513
508,2013-02-22,21.9,2013-03-08,20.61,22.05,2,0.0,-5.89,000514
509,2013-10-18,21.16,2015-10-23,43.89,77.26,89,276.51,107.42,000514
510,2015-11-06,56.16,2016-03-11,42.79,60.74,17,23.15,-23.81,000514
511,2016-12-16,55.37,2017-05-19,41.58,73.63,22,28.12,-24.91,000514
512,2019-04-19,34.74,2019-09-06,22.37,29.52,20,0.0,-35.61,000514
513,2020-08-28,22.26,2020-10-30,20.79,22.26,9,0.72,-6.6,000514
514,2011-04-22,32.18,2011-09-30,19.82,36.59,23,11.42,-38.41,000517
515,2012-04-27,26.35,2012-05-11,24.27,26.42,2,0.0,-7.89,000517
516,2012-10-26,26.02,2013-03-22,21.71,27.83,20,5.18,-16.56,000517
517,2014-08-29,22.92,2016-03-04,51.42,99.91,73,307.46,124.35,000517
518,2017-01-06,59.32,2017-06-09,51.86,67.33,22,17.46,-12.58,000517
519,2018-03-16,51.53,2018-03-23,42.4,42.4,1,0.0,-17.72,000517
520,2019-04-26,35.61,2019-09-20,31.94,37.95,21,3.01,-10.31,000517
521,2020-08-28,38.28,2021-07-02,31.66,37.84,44,6.92,-17.29,000517
522,2014-07-25,28.46,2017-06-09,54.91,67.92,128,119.88,92.94,000518
523,2017-08-11,61.61,2017-10-13,57.96,60.92,8,0.0,-5.92,000518
524,2020-01-23,42.14,2021-02-10,32.41,60.16,54,0.0,-23.09,000518
525,2012-11-09,52.62,2013-08-09,52.56,66.58,38,34.89,-0.11,000519
526,2013-09-27,61.8,2014-05-09,53.27,68.43,32,11.21,-13.8,000519
527,2014-08-01,66.31,2016-05-27,74.37,134.94,66,77.97,12.16,000519
528,2016-07-22,107.85,2017-06-16,88.07,130.36,46,26.78,-18.34,000519
529,2019-04-12,61.21,2019-06-21,53.54,61.52,10,0.0,-12.53,000519
530,2019-07-19,53.76,2019-12-06,51.03,70.5,20,30.22,-5.08,000519
531,2020-01-23,52.4,2020-02-07,47.83,47.83,1,0.0,-8.72,000519
532,2020-05-08,58.41,2021-03-19,63.01,89.41,45,35.29,7.88,000519
533,2013-01-18,20.99,2013-05-31,18.96,23.9,18,17.79,-9.67,000520
534,2015-12-18,135.44,2016-10-21,48.0,93.18,42,0.0,-64.56,000520
535,2019-03-22,24.28,2020-03-27,25.48,29.15,52,10.84,4.94,000520
536,2011-08-12,39.21,2011-10-21,32.27,39.42,9,1.49,-17.7,000523
537,2012-04-06,36.69,2012-06-01,34.48,36.34,8,0.0,-6.02,000523
538,2013-02-08,38.72,2014-06-27,44.12,60.74,71,34.47,13.95,000523
539,2014-09-12,54.7,2016-01-29,60.45,137.44,60,150.99,10.51,000523
540,2017-01-13,67.71,2017-01-20,66.67,66.67,1,0.0,-1.54,000523
541,2017-02-17,69.86,2017-04-28,60.04,69.57,10,0.0,-14.06,000523
542,2019-04-19,41.24,2020-06-12,39.08,54.91,59,50.15,-5.24,000523
543,2020-09-04,41.94,2020-09-18,41.45,41.45,2,1.72,-1.17,000523
544,2020-09-25,40.34,2020-09-30,29.67,29.67,1,0.0,-26.45,000523
545,2021-08-27,29.53,2022-02-15,22.9,29.67,24,1.19,-22.45,000523
546,2011-08-05,98.64,2011-12-02,83.81,102.58,16,0.0,-15.03,000525
547,2013-03-08,75.31,2014-02-07,76.31,97.14,48,32.81,1.33,000525
548,2014-10-17,82.75,2015-08-28,77.14,154.29,42,90.81,-6.78,000525
549,2016-09-02,83.86,2018-06-01,107.35,136.96,89,46.7,28.01,000525
550,2011-04-08,36.75,2011-10-14,23.19,36.72,26,8.77,-36.9,000526
551,2012-11-09,22.69,2014-07-18,44.79,61.14,65,175.16,97.4,000526
552,2014-08-08,47.58,2016-08-12,117.11,226.5,77,377.85,146.13,000526
553,2019-09-12,67.05,2021-02-10,120.08,213.66,73,209.88,79.09,000526
554,2014-08-15,72.4,2015-09-02,88.58,171.26,55,136.55,22.35,000528
555,2016-11-11,87.02,2017-12-15,90.92,104.38,56,15.91,4.48,000528
556,2018-02-14,102.23,2018-12-07,100.44,136.65,41,33.54,-1.75,000528
557,2019-04-12,115.65,2019-06-06,96.51,124.9,8,0.0,-16.55,000528
558,2020-01-23,99.68,2020-02-28,97.14,98.67,4,3.19,-2.55,000528
559,2020-03-06,104.75,2020-03-13,97.9,97.9,1,0.0,-6.54,000528
560,2020-06-05,97.78,2021-11-05,112.73,151.52,73,53.97,15.29,000528
561,2013-02-22,26.47,2016-03-11,46.03,73.54,156,148.19,73.89,000530
562,2016-07-01,56.02,2017-06-02,46.09,59.95,47,3.72,-17.73,000530
563,2019-03-29,35.48,2019-11-29,28.91,37.86,35,3.41,-18.52,000530
564,2020-08-28,30.79,2020-10-30,27.66,31.22,9,0.0,-10.17,000530
565,2020-12-25,30.97,2021-03-12,31.72,36.55,11,0.0,2.42,000530
566,2021-03-26,32.73,2021-08-13,29.66,32.66,20,6.94,-9.38,000530
567,2021-10-15,28.91,2021-10-22,28.47,28.47,1,0.0,-1.52,000530
568,2012-05-18,61.03,2013-05-24,52.15,64.55,51,13.48,-14.55,000531
569,2013-11-08,52.3,2014-02-21,52.89,59.07,15,10.87,1.13,000531
570,2014-04-11,61.93,2015-08-21,93.15,152.39,71,150.19,50.41,000531
571,2016-07-01,106.54,2017-06-02,86.74,109.98,29,1.81,-18.58,000531
572,2019-03-08,74.37,2020-02-14,65.92,87.75,48,21.3,-11.36,000531
573,2020-05-15,77.5,2021-05-28,83.45,104.74,54,40.25,7.68,000531
574,2011-03-30,70.79,2011-12-30,43.22,79.4,37,17.09,-38.95,000532
575,2013-03-01,54.18,2015-09-02,69.92,201.62,125,230.52,29.05,000532
576,2015-12-11,134.53,2016-03-04,92.16,168.61,11,11.84,-31.49,000532
577,2016-10-21,122.58,2017-04-21,96.99,148.47,26,24.52,-20.88,000532
578,2018-05-18,72.58,2018-06-01,61.68,70.97,2,0.0,-15.02,000532
579,2019-01-04,58.15,2019-01-25,59.76,59.76,3,1.68,2.77,000532
580,2019-03-15,75.87,2019-07-12,60.63,84.23,17,0.0,-20.09,000532
581,2019-10-25,71.41,2020-03-27,61.0,86.03,21,28.98,-14.58,000532
582,2020-06-05,67.87,2021-01-29,60.56,81.69,34,19.69,-10.77,000532
583,2021-06-04,76.49,2021-11-12,73.39,105.29,23,26.49,-4.05,000532
584,2011-04-22,24.78,2011-11-25,21.51,31.92,30,38.9,-13.2,000534
585,2013-01-25,21.42,2013-04-19,19.85,21.94,11,0.0,-7.33,000534
586,2014-04-30,19.33,2017-05-19,45.84,62.34,103,219.2,137.14,000534
587,2017-10-27,52.39,2018-01-19,45.87,53.43,12,4.25,-12.45,000534
588,2019-10-25,37.3,2019-11-22,33.32,35.27,4,0.0,-10.67,000534
589,2012-07-27,37.37,2014-02-21,49.6,64.87,74,73.91,32.73,000536
590,2014-09-19,61.06,2014-12-31,46.65,71.24,15,0.0,-23.6,000536
591,2015-03-26,63.21,2015-07-31,37.54,74.34,17,17.24,-40.61,000536
592,2016-07-15,46.59,2017-02-17,34.84,46.45,30,0.0,-25.22,000536
593,2019-03-29,18.34,2019-11-22,14.47,19.16,34,3.96,-21.1,000536
594,2020-12-11,14.29,2021-09-24,14.34,17.98,41,11.26,0.35,000536
595,2012-05-18,35.62,2012-08-24,28.45,41.76,14,3.39,-20.13,000537
596,2012-12-28,36.21,2013-04-12,30.19,40.99,14,0.0,-16.63,000537
597,2013-08-07,42.12,2014-01-10,24.22,33.05,9,0.55,-42.5,000537
598,2014-04-25,31.44,2014-06-06,28.16,31.32,6,4.99,-10.43,000537
599,2014-08-29,32.81,2015-09-02,33.11,94.22,53,164.51,0.91,000537
600,2015-12-25,62.59,2016-01-29,35.26,64.26,5,0.0,-43.67,000537
601,2016-11-18,53.04,2017-06-02,42.42,55.55,28,3.1,-20.02,000537
602,2017-09-22,62.41,2018-07-06,48.45,94.76,40,27.76,-22.37,000537
603,2020-01-17,41.58,2020-03-06,38.9,39.5,6,0.0,-6.45,000537
604,2020-07-03,42.48,2020-11-13,35.8,48.69,19,10.13,-15.73,000537
605,2011-07-08,726.38,2011-10-21,661.69,793.12,14,4.48,-8.91,000538
606,2012-07-20,727.35,2014-03-07,1084.73,1427.21,83,98.52,49.13,000538
607,2015-01-09,1192.12,2016-01-29,1114.37,1471.88,55,21.23,-6.52,000538
608,2017-01-06,1358.24,2018-08-31,1520.4,2167.23,85,62.72,11.94,000538
609,2019-11-15,1721.53,2020-04-03,1646.49,1746.96,19,0.0,-4.36,000538
610,2020-04-30,1749.84,2021-08-06,1986.68,3075.25,66,73.65,13.53,000538
611,2012-06-21,51.12,2013-05-10,46.46,53.37,44,1.6,-9.12,000539
612,2014-08-08,44.41,2016-01-29,55.36,99.11,71,122.62,24.66,000539
613,2017-02-24,57.45,2017-10-13,56.17,60.95,32,5.1,-2.23,000539
614,2019-03-29,54.48,2019-06-28,50.24,55.36,13,1.24,-7.78,000539
615,2020-08-21,49.83,2021-02-26,47.27,49.76,27,2.07,-5.14,000539
616,2021-03-19,49.56,2021-07-16,47.68,51.52,17,2.69,-3.79,000539
617,2013-07-12,79.11,2013-08-02,80.16,80.16,3,1.96,1.33,000541
618,2013-09-06,78.3,2013-10-11,76.51,79.67,5,0.0,-2.29,000541
619,2014-01-03,85.92,2016-03-04,120.42,234.36,111,155.66,40.15,000541
620,2017-04-07,142.26,2017-05-12,126.87,140.47,5,0.0,-10.82,000541
621,2019-05-10,104.63,2019-05-24,99.83,101.22,2,0.0,-4.59,000541
622,2020-06-19,101.17,2021-06-18,107.31,121.46,52,20.62,6.07,000541
623,2021-08-27,113.11,2021-10-29,106.38,114.04,9,0.21,-5.95,000541
624,2011-04-15,18.08,2011-08-26,12.47,20.26,19,7.71,-31.03,000543
625,2012-07-20,12.43,2013-07-19,11.13,13.68,50,18.24,-10.46,000543
626,2013-10-18,12.82,2014-04-30,11.63,13.4,28,5.93,-9.28,000543
627,2014-08-08,12.88,2016-01-29,19.07,39.98,73,205.19,48.06,000543
628,2016-08-19,28.46,2017-03-24,23.47,28.11,30,1.37,-17.53,000543
629,2019-01-18,17.68,2019-07-05,16.87,20.31,23,22.5,-4.58,000543
630,2020-09-25,15.54,2020-11-27,15.48,15.86,9,3.05,-0.39,000543
631,2021-04-02,16.56,2021-06-11,14.55,15.99,10,0.0,-12.14,000543
632,2012-06-15,27.63,2012-08-31,22.72,26.67,11,0.0,-17.77,000544
633,2013-03-01,32.68,2014-01-24,24.83,33.98,47,6.79,-24.02,000544
634,2014-08-22,27.47,2015-10-23,42.06,70.78,43,162.34,53.11,000544
635,2015-11-06,48.0,2016-02-05,33.62,48.79,13,5.08,-29.96,000544
636,2016-09-02,41.91,2017-09-22,41.52,54.63,54,32.28,-0.93,000544
637,2019-07-05,28.24,2021-02-05,23.38,31.63,82,22.55,-17.21,000544
638,2021-10-15,26.29,2021-12-03,27.32,27.32,7,4.79,3.92,000544
639,2011-07-19,22.7,2011-10-28,15.82,20.44,6,0.0,-30.31,000545
640,2013-08-16,23.51,2014-06-06,17.85,24.34,41,0.0,-24.07,000545
641,2014-08-15,21.62,2016-03-11,30.68,56.89,62,170.39,41.91,000545
642,2016-05-27,34.35,2016-06-08,36.24,36.24,2,0.0,5.5,000545
643,2017-03-31,35.7,2017-05-19,29.98,35.27,7,0.0,-16.02,000545
644,2017-09-01,33.27,2017-11-03,28.63,34.56,8,0.0,-13.95,000545
645,2014-04-04,13.38,2015-09-02,15.58,43.27,74,215.15,16.44,000546
646,2015-11-27,29.11,2016-03-18,19.36,31.84,14,17.58,-33.49,000546
647,2016-08-26,24.21,2017-06-16,23.07,31.75,41,33.35,-4.71,000546
648,2017-08-04,29.65,2018-06-22,30.98,44.23,45,52.2,4.49,000546
649,2019-10-18,24.21,2020-02-28,20.73,26.43,18,8.94,-14.37,000546
650,2020-06-19,24.42,2020-08-28,21.78,24.07,10,1.69,-10.81,000546
651,2012-06-08,53.48,2012-08-03,47.32,54.91,8,0.0,-11.52,000547
652,2013-11-01,48.57,2015-10-09,215.3,485.07,79,946.54,343.28,000547
653,2015-12-18,277.9,2016-01-15,188.85,265.99,4,0.0,-32.04,000547
654,2019-03-08,141.77,2021-04-16,243.11,417.46,109,190.23,71.48,000547
655,2012-06-15,32.53,2012-07-20,27.28,31.61,5,0.0,-16.14,000550
656,2013-09-06,25.18,2015-08-21,39.76,57.75,102,127.18,57.9,000550
657,2016-09-14,43.71,2017-05-05,35.14,47.77,32,7.95,-19.61,000550
658,2019-02-01,31.6,2019-09-12,32.98,50.31,31,53.34,4.37,000550
659,2020-08-28,30.86,2021-10-22,36.8,46.23,60,51.57,19.25,000550
660,2013-01-11,50.18,2014-06-06,62.46,79.84,72,43.52,24.47,000551
661,2014-08-29,67.63,2015-08-28,69.56,139.59,52,96.97,2.85,000551
662,2015-12-18,96.96,2016-01-29,58.04,98.4,6,0.0,-40.14,000551
663,2016-09-09,77.91,2017-05-26,64.32,82.95,36,12.34,-17.44,000551
664,2019-03-15,54.18,2019-12-06,48.31,63.29,38,8.52,-10.83,000551
665,2020-02-07,61.49,2021-01-29,58.39,85.99,51,48.85,-5.04,000551
666,2012-06-08,25.16,2012-07-27,23.73,25.64,7,0.0,-5.68,000552
