,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
2816,2020-01-23,11.03,2020-04-17,8.23,10.21,11,0.0,-25.39,600229
2817,2015-12-31,16.7,2016-03-11,11.85,14.28,9,0.0,-29.04,600230
2818,2016-04-21,15.17,2016-06-17,11.98,13.18,2,0.0,-21.03,600230
2819,2014-09-12,10.28,2015-10-16,13.44,21.59,51,101.59,30.74,600231
2820,2015-12-18,17.45,2016-03-04,14.4,17.84,10,0.0,-17.48,600231
2821,2016-12-02,15.22,2018-04-04,19.18,32.22,69,109.22,26.02,600231
2822,2011-04-08,28.59,2011-05-06,24.17,28.16,4,0.0,-15.46,600233
2823,2013-04-12,19.13,2013-05-10,17.97,19.77,4,0.0,-6.06,600233
2824,2015-11-13,31.07,2017-05-26,61.79,116.72,61,230.65,98.87,600233
2825,2015-12-30,47.86,2016-05-27,30.22,52.26,16,61.15,-36.86,600234
2826,2019-09-06,20.67,2020-10-23,20.44,27.64,58,35.56,-1.11,600234
2827,2020-12-31,22.06,2021-01-15,20.89,21.43,2,0.0,-5.3,600234
2828,2021-04-02,24.13,2021-11-12,22.11,35.42,32,51.63,-8.37,600234
2829,2015-12-04,17.66,2016-03-18,17.93,21.25,14,15.8,1.53,600235
2830,2016-03-25,18.29,2016-07-22,19.41,22.72,17,29.38,6.12,600235
2831,2013-06-07,14.68,2013-07-05,12.08,14.57,4,0.0,-17.71,600236
2832,2014-09-05,12.56,2016-01-29,19.05,39.86,66,187.38,51.67,600236
2833,2019-02-22,21.49,2020-04-03,22.71,24.02,57,9.93,5.68,600236
2834,2020-08-28,23.88,2020-11-06,23.04,24.97,10,2.71,-3.52,600236
2835,2014-02-28,20.81,2014-03-28,17.78,22.22,4,0.0,-14.56,600237
2836,2014-07-11,20.48,2015-09-02,16.55,46.73,60,137.93,-19.19,600237
2837,2020-03-06,16.85,2020-05-08,13.37,15.71,9,0.0,-20.65,600237
2838,2011-07-29,30.37,2011-10-21,23.54,32.83,11,6.11,-22.49,600238
2839,2014-09-30,21.43,2016-05-06,34.15,59.88,51,169.85,59.36,600238
2840,2019-03-08,24.4,2019-11-22,15.79,32.58,37,16.48,-35.29,600238
2841,2013-01-04,85.0,2013-03-22,62.67,77.89,10,4.3,-26.27,600239
2842,2014-09-19,56.66,2015-10-23,86.35,153.18,54,162.92,52.4,600239
2843,2015-11-13,94.55,2016-01-15,66.56,95.33,9,0.69,-29.6,600239
2844,2012-03-16,28.74,2012-07-06,25.4,33.09,16,15.86,-11.62,600240
2845,2013-02-01,11.98,2013-05-17,11.69,12.03,14,0.0,-2.42,600241
2846,2013-05-24,11.89,2013-06-21,10.25,11.69,4,0.0,-13.79,600241
2847,2013-08-30,12.21,2015-10-16,19.39,38.19,88,220.39,58.8,600241
2848,2015-11-20,26.56,2016-03-18,24.25,26.24,16,11.9,-8.7,600241
2849,2016-04-01,25.22,2016-08-19,32.66,37.24,19,47.25,29.5,600241
2850,2013-06-14,11.02,2013-07-12,8.51,10.68,4,0.0,-22.78,600243
2851,2013-06-14,23.13,2013-07-05,19.35,21.24,3,0.0,-16.34,600248
2852,2014-03-21,21.03,2014-04-25,19.96,21.45,5,3.17,-5.09,600248
2853,2014-09-12,23.37,2015-09-02,20.04,53.39,51,124.61,-14.25,600248
2854,2015-12-25,32.91,2016-01-15,21.61,31.2,3,0.0,-34.34,600248
2855,2021-04-16,16.79,2021-12-17,18.15,23.37,35,43.02,8.1,600248
2856,2014-08-22,19.4,2015-08-28,20.84,50.48,53,165.96,7.42,600249
2857,2021-12-10,16.7,2021-12-17,16.34,16.34,1,0.0,-2.16,600249
2858,2014-03-28,13.49,2014-06-06,11.35,13.32,10,0.0,-15.86,600250
2859,2014-08-29,15.21,2016-07-01,25.41,39.78,70,138.92,67.06,600250
2860,2017-11-10,30.85,2017-11-17,27.49,27.49,1,0.0,-10.89,600250
2861,2013-08-02,61.72,2013-08-23,51.07,54.38,3,0.0,-17.26,600251
2862,2017-09-15,58.79,2017-12-01,48.38,61.19,10,0.0,-17.71,600251
2863,2020-03-06,39.77,2021-02-10,36.84,54.98,49,45.07,-7.37,600251
2864,2015-11-27,192.06,2016-02-05,136.47,211.09,10,0.0,-28.94,600252
2865,2021-07-16,107.33,2021-09-03,102.39,104.86,7,0.0,-4.6,600252
2866,2011-07-15,287.31,2011-09-30,241.52,285.84,11,0.0,-15.94,600256
2867,2017-12-15,148.98,2018-02-23,131.68,160.04,10,0.0,-11.61,600256
2868,2013-05-10,46.37,2013-07-05,39.76,48.86,8,4.22,-14.25,600257
2869,2014-03-21,45.55,2014-04-25,44.59,45.61,5,4.83,-2.11,600257
2870,2014-09-12,48.92,2015-01-16,46.44,53.31,18,5.94,-5.07,600257
2871,2015-11-06,71.58,2016-03-11,57.38,101.61,17,39.98,-19.84,600257
2872,2012-03-30,63.47,2012-06-21,75.07,81.97,12,22.02,18.28,600259
2873,2013-03-01,60.91,2013-03-22,53.93,60.81,3,0.0,-11.46,600259
2874,2016-05-20,62.38,2016-08-12,53.7,70.37,12,10.32,-13.91,600259
2875,2020-01-10,37.0,2020-03-06,32.41,36.35,7,0.0,-12.41,600259
2876,2011-11-04,22.41,2011-12-30,16.89,23.91,8,5.15,-24.63,600260
2877,2012-03-23,25.74,2012-12-21,27.12,43.23,38,80.35,5.36,600260
2878,2015-11-27,46.56,2016-02-05,30.69,47.4,10,0.0,-34.09,600260
2879,2016-07-01,50.1,2016-08-19,48.78,52.53,7,6.06,-2.63,600260
2880,2020-04-10,63.52,2020-05-22,63.06,69.53,6,16.47,-0.72,600260
2881,2019-04-12,29.98,2019-05-24,25.07,31.57,6,0.0,-16.38,600262
2882,2020-07-31,26.96,2020-09-11,23.79,28.84,6,0.0,-11.76,600262
2883,2013-05-10,11.91,2014-02-07,12.64,16.58,39,36.24,6.13,600265
2884,2014-03-21,14.17,2017-07-07,44.01,60.38,165,339.77,210.59,600265
2885,2021-07-30,33.2,2021-11-05,32.02,42.29,14,8.94,-3.55,600265
2886,2012-04-06,26.65,2012-08-03,23.34,30.06,17,9.31,-12.42,600266
2887,2013-01-18,28.71,2013-04-03,23.47,27.93,10,6.36,-18.25,600266
2888,2019-11-29,27.18,2020-03-06,26.66,27.77,13,1.8,-1.91,600266
2889,2014-09-05,79.45,2014-11-28,81.71,83.88,12,2.48,2.84,600267
2890,2017-11-03,72.77,2018-02-14,64.38,79.96,13,0.0,-11.53,600267
2891,2015-11-27,48.29,2016-01-15,35.51,48.65,7,1.88,-26.47,600268
2892,2020-04-10,34.07,2021-01-29,32.45,55.44,42,18.69,-4.75,600268
2893,2015-11-20,64.43,2016-01-15,53.48,62.02,8,4.38,-17.0,600269
2894,2019-02-15,327.62,2019-06-06,279.05,372.99,16,10.13,-14.83,600271
2895,2012-08-03,13.44,2012-09-14,10.97,13.77,6,0.0,-18.38,600272
2896,2014-02-28,11.18,2015-08-21,16.38,27.78,77,141.99,46.51,600272
2897,2015-11-13,20.4,2016-01-29,15.67,21.62,11,0.0,-23.19,600272
2898,2013-12-20,7.18,2015-09-11,10.2,19.22,87,165.47,42.06,600273
2899,2020-08-07,12.76,2020-08-28,11.95,11.95,3,3.46,-6.35,600273
2900,2021-09-03,12.49,2021-11-12,11.78,14.9,10,0.0,-5.68,600273
2901,2013-04-08,16.91,2013-07-05,15.68,19.28,6,3.82,-7.27,600275
2902,2015-12-04,23.79,2016-05-20,18.41,25.15,15,10.94,-22.61,600275
2903,2016-08-26,23.95,2017-05-12,19.06,56.44,35,126.58,-20.42,600275
2904,2021-04-23,7.9,2021-09-24,8.09,11.18,22,53.15,2.41,600275
2905,2019-03-22,2005.84,2021-04-30,3326.29,4538.88,109,110.3,65.83,600276
2906,2014-08-22,23.78,2016-01-15,17.63,42.04,54,85.53,-25.86,600277
2907,2014-09-19,15.31,2015-09-02,16.0,37.97,50,152.29,4.51,600278
2908,2015-09-18,21.72,2016-01-29,17.32,27.09,19,28.94,-20.26,600278
2909,2013-09-27,8.34,2015-08-21,12.15,21.67,99,159.52,45.68,600279
2910,2015-12-11,13.35,2016-01-15,11.22,17.4,5,6.23,-15.96,600279
2911,2019-04-12,10.82,2019-05-10,9.09,10.5,4,0.0,-15.99,600279
2912,2011-08-05,37.44,2011-10-28,35.18,37.04,11,0.38,-6.04,600280
2913,2012-03-23,38.57,2014-03-28,57.31,94.38,103,147.85,48.59,600280
2914,2017-09-08,90.07,2018-01-26,81.54,102.75,19,11.38,-9.47,600280
2915,2018-04-13,90.69,2018-09-14,48.21,107.95,22,18.22,-46.84,600280
2916,2014-07-18,9.72,2015-08-28,12.07,26.08,58,163.17,24.18,600283
2917,2015-12-04,21.32,2016-02-05,14.46,23.3,9,4.53,-32.18,600283
2918,2019-03-22,17.41,2019-05-24,12.91,15.7,9,1.03,-25.85,600283
2919,2021-03-19,12.91,2021-09-10,13.15,14.34,25,10.56,1.86,600283
2920,2021-06-04,17.76,2021-08-13,15.75,18.41,10,8.68,-11.32,600284
2921,2014-07-04,38.45,2016-02-19,47.72,81.79,80,118.34,24.11,600285
2922,2017-10-27,56.09,2017-11-10,52.0,52.67,2,0.0,-7.29,600285
2923,2019-04-19,46.1,2019-05-31,43.49,46.19,6,4.48,-5.66,600285
2924,2020-07-24,55.37,2020-12-25,44.66,58.75,22,0.0,-19.34,600285
2925,2011-08-26,35.11,2011-10-21,23.96,33.85,7,0.0,-31.76,600287
2926,2014-09-26,27.42,2015-08-28,32.22,63.25,48,124.85,17.51,600287
2927,2014-03-28,24.79,2014-05-09,23.98,26.88,6,5.25,-3.27,600288
2928,2016-11-25,52.73,2016-12-30,48.14,53.72,5,0.0,-8.7,600288
2929,2020-07-24,37.02,2020-09-18,37.11,38.73,8,2.14,0.24,600288
2930,2013-04-03,46.43,2013-05-10,51.23,51.23,5,8.08,10.34,600289
2931,2019-12-27,28.33,2020-11-27,27.94,43.57,47,48.05,-1.38,600289
2932,2015-11-20,78.34,2016-01-29,43.46,75.92,10,5.39,-44.52,600290
2933,2014-09-26,47.27,2014-12-26,48.03,52.41,13,10.64,1.61,600292
2934,2015-11-20,71.1,2016-01-22,42.84,63.66,9,0.0,-39.75,600292
2935,2017-07-21,36.85,2018-03-23,25.53,42.25,34,23.5,-30.72,600295
2936,2014-02-28,14.39,2016-05-20,32.13,60.16,87,332.49,123.28,600297
2937,2014-10-31,17.39,2016-02-19,27.69,60.7,66,204.57,59.23,600299
2938,2019-04-19,31.74,2019-05-24,22.67,26.76,5,0.0,-28.58,600299
2939,2021-02-19,33.01,2021-05-14,27.24,31.41,12,0.0,-17.48,600299
2940,2012-04-13,34.22,2013-01-25,32.77,47.95,40,47.72,-4.24,600300
2941,2013-02-22,35.72,2013-03-15,31.14,33.82,3,0.24,-12.82,600300
2942,2014-09-19,24.63,2015-09-30,26.92,68.5,52,158.3,9.3,600300
2943,2015-11-20,15.23,2016-03-11,13.51,16.72,15,8.5,-11.29,600301
2944,2016-04-01,15.71,2016-07-15,14.2,17.18,15,9.64,-9.61,600301
2945,2013-10-11,10.33,2015-09-11,16.9,46.26,100,309.74,63.6,600302
2946,2015-12-11,22.0,2016-01-29,16.36,26.29,7,2.22,-25.64,600302
2947,2021-04-16,11.68,2021-06-25,9.99,10.95,10,0.0,-14.47,600302
2948,2015-11-20,65.92,2016-11-04,48.19,71.82,48,0.0,-26.9,600303
2949,2014-09-12,34.59,2015-10-23,46.06,76.35,58,120.6,33.16,600305
2950,2015-11-20,46.92,2016-01-22,43.7,52.66,9,15.48,-6.86,600305
2951,2018-05-18,52.54,2021-04-23,132.39,179.32,150,237.7,151.98,600305
2952,2014-09-05,11.78,2016-05-20,16.57,42.12,74,231.39,40.66,600306
2953,2017-07-14,9.24,2017-12-22,8.93,10.64,22,12.47,-3.35,600307
2954,2015-12-18,30.49,2016-01-15,24.6,30.08,4,0.0,-19.32,600308
2955,2014-09-26,428.96,2015-09-11,459.06,689.4,50,58.63,7.02,600309
2956,2019-04-04,1321.0,2019-08-30,1302.94,1318.24,21,1.86,-1.37,600309
2957,2020-06-12,1430.61,2021-11-26,2665.7,3736.25,76,159.16,86.33,600309
2958,2013-03-01,53.31,2013-04-12,49.19,51.17,6,0.0,-7.73,600312
2959,2013-10-18,13.26,2014-04-30,11.84,15.14,28,21.22,-10.71,600313
2960,2015-12-31,25.22,2016-01-08,20.03,20.03,1,0.0,-20.58,600313
2961,2020-03-13,14.38,2020-03-20,13.23,13.23,1,0.0,-8.0,600313
2962,2020-04-03,18.43,2021-06-18,18.39,25.07,63,46.87,-0.22,600313
2963,2021-09-10,21.56,2021-10-22,20.49,21.6,6,0.93,-4.96,600313
2964,2012-06-15,119.39,2013-12-20,187.17,261.18,77,120.87,56.77,600315
2965,2015-12-31,188.07,2016-01-15,155.94,171.22,2,0.0,-17.08,600315
2966,2020-05-29,190.8,2021-10-22,217.54,283.4,73,41.37,14.01,600315
2967,2011-08-05,166.11,2011-09-09,131.44,160.98,5,0.0,-20.87,600316
2968,2020-07-10,110.85,2021-11-12,214.78,284.24,70,156.07,93.76,600316
2969,2021-12-17,195.47,2022-01-07,182.28,196.56,3,2.29,-6.75,600316
2970,2020-03-06,45.06,2020-05-08,25.57,36.61,9,0.0,-43.25,600318
2971,2020-02-21,6.56,2020-05-29,5.36,6.59,14,0.61,-18.29,600319
2972,2021-01-08,6.68,2021-04-02,5.72,8.33,12,0.0,-14.37,600319
2973,2014-08-29,30.71,2015-10-09,51.22,94.59,58,155.99,66.79,600320
2974,2021-01-15,41.05,2021-02-10,34.59,37.68,4,0.0,-15.74,600320
2975,2016-11-18,44.3,2017-01-06,35.2,42.17,7,0.38,-20.54,600321
2976,2019-12-13,12.84,2020-04-03,12.58,13.36,15,0.0,-2.02,600321
2977,2020-04-17,14.5,2020-05-15,12.53,14.03,4,0.0,-13.59,600321
2978,2017-10-27,14.19,2018-02-14,11.53,14.89,16,8.92,-18.75,600322
2979,2013-02-01,24.5,2013-03-22,19.79,25.07,6,0.0,-19.22,600325
2980,2013-12-06,20.67,2014-01-24,19.22,22.17,7,0.82,-7.01,600325
2981,2014-08-29,19.27,2016-01-29,32.32,84.69,74,299.48,67.72,600325
2982,2018-01-26,65.69,2018-04-13,54.22,64.74,11,0.0,-17.46,600325
2983,2018-05-11,61.98,2018-06-29,55.09,62.85,7,3.52,-11.12,600325
2984,2019-03-22,68.38,2019-08-16,53.2,76.69,21,9.98,-22.2,600325
2985,2019-10-18,57.07,2020-02-28,52.25,61.82,18,6.99,-8.45,600325
2986,2021-06-11,55.33,2021-08-13,51.77,57.7,9,5.33,-6.43,600325
2987,2013-09-30,33.73,2015-10-09,45.49,96.75,103,180.11,34.87,600327
2988,2015-12-25,54.37,2016-01-08,45.82,53.07,2,0.0,-15.73,600327
2989,2020-01-17,49.66,2020-05-15,35.43,41.27,16,1.28,-28.65,600327
2990,2013-02-08,30.57,2013-09-18,26.31,35.81,31,22.6,-13.94,600329
2991,2015-12-04,43.39,2016-01-22,36.25,46.85,7,4.83,-16.46,600329
2992,2018-05-25,46.07,2018-08-31,37.01,46.37,14,11.65,-19.67,600329
2993,2019-04-26,35.87,2019-05-31,32.59,35.11,5,0.0,-9.14,600329
2994,2015-03-20,41.63,2015-09-02,24.73,77.34,23,71.98,-40.6,600330
2995,2015-12-11,40.48,2016-01-22,29.39,44.94,6,3.43,-27.4,600330
2996,2020-01-23,31.73,2021-03-19,32.55,42.61,59,40.12,2.58,600330
2997,2011-08-05,17.02,2011-08-12,16.14,16.14,1,0.0,-5.17,600332
2998,2012-06-08,22.71,2013-12-27,27.29,39.69,77,79.59,20.17,600332
2999,2018-04-20,32.13,2019-08-09,37.7,47.77,66,28.66,17.34,600332
3000,2013-11-08,21.71,2014-01-10,18.31,22.64,9,5.65,-15.66,600333
3001,2014-09-30,20.27,2014-12-19,20.5,20.66,11,0.24,1.13,600333
3002,2016-07-01,22.87,2016-09-09,22.5,26.7,10,14.69,-1.62,600333
3003,2021-09-03,16.08,2022-02-18,14.01,18.45,23,13.12,-12.87,600333
3004,2012-03-23,54.49,2012-05-25,44.6,56.0,9,7.4,-18.15,600335
3005,2017-09-22,68.05,2017-11-17,58.83,71.1,7,0.0,-13.55,600335
3006,2021-05-28,31.1,2021-08-20,29.75,33.32,12,3.74,-4.34,600335
3007,2011-04-01,9.38,2011-05-27,7.58,9.11,8,0.0,-19.19,600336
3008,2014-09-05,11.18,2015-09-02,10.68,25.08,52,121.16,-4.47,600336
3009,2015-11-27,17.86,2016-01-29,11.08,17.92,9,0.0,-37.96,600336
3010,2021-11-12,19.36,2022-01-21,13.88,20.46,10,5.36,-28.31,600336
3011,2017-09-01,57.77,2017-12-01,54.82,66.99,12,10.31,-5.11,600337
3012,2018-06-15,59.21,2018-08-03,51.25,57.51,7,0.95,-13.44,600337
3013,2020-02-07,45.97,2020-03-27,48.12,48.83,7,9.19,4.68,600337
3014,2016-04-22,31.97,2016-09-30,38.04,42.03,23,29.44,18.99,600338
3015,2015-12-04,31.52,2016-01-22,21.75,30.51,7,3.92,-31.0,600339
3016,2021-09-17,14.9,2021-11-19,13.24,15.33,9,2.61,-11.14,600339
3017,2014-03-28,147.22,2016-03-04,289.15,366.86,99,117.7,96.41,600340
3018,2013-09-27,12.05,2015-10-23,65.26,101.04,108,730.24,441.58,600343
3019,2015-11-13,69.86,2016-01-29,44.25,75.76,11,0.0,-36.66,600343
3020,2020-08-21,27.59,2020-09-18,23.45,25.19,4,0.0,-15.01,600343
3021,2021-08-13,25.04,2021-10-15,25.79,27.2,9,8.19,3.0,600343
3022,2011-09-02,19.94,2011-10-21,16.4,20.31,6,3.94,-17.75,600345
3023,2014-08-29,19.6,2015-08-28,20.7,37.36,52,74.91,5.61,600345
3024,2015-11-27,28.53,2016-01-29,20.59,30.6,9,7.03,-27.83,600345
3025,2016-04-22,25.32,2016-05-27,23.18,25.68,5,0.0,-8.45,600345
3026,2017-09-29,38.35,2018-09-21,29.47,43.02,50,13.24,-23.16,600345
3027,2017-04-07,41.18,2017-05-12,32.85,38.79,5,0.0,-20.23,600346
3028,2019-03-29,87.27,2020-04-30,94.55,116.31,56,30.79,8.34,600346
3029,2020-07-03,101.95,2021-10-22,168.67,303.27,68,184.17,65.44,600346
3030,2017-07-28,46.32,2017-11-17,40.72,51.17,15,6.12,-12.09,600348
3031,2017-07-14,8.27,2017-09-15,8.04,8.4,9,0.48,-2.78,600350
3032,2020-05-15,8.13,2021-08-06,8.95,9.86,64,21.13,10.09,600350
3033,2019-04-04,58.16,2019-05-24,42.56,56.96,7,6.15,-26.82,600351
3034,2014-03-07,24.17,2014-04-04,23.31,23.34,4,1.43,-3.56,600353
3035,2014-09-12,15.39,2015-09-02,13.98,33.18,51,111.74,-9.16,600354
3036,2017-08-18,19.28,2017-11-17,15.32,20.78,12,9.77,-20.54,600354
3037,2013-09-18,10.76,2016-03-18,27.52,50.46,119,328.35,155.76,600355
3038,2016-04-15,38.76,2016-07-01,30.12,36.24,11,2.26,-22.29,600355
3039,2013-09-18,6.7,2015-09-18,10.77,22.3,104,229.88,60.75,600359
3040,2015-12-18,14.68,2016-01-08,10.44,14.54,3,0.0,-28.88,600359
3041,2020-04-10,7.24,2021-02-26,8.72,12.04,46,83.82,20.44,600359
3042,2014-02-28,25.56,2014-04-25,22.91,26.03,8,0.0,-10.37,600360
3043,2015-11-13,50.52,2016-03-04,35.02,61.49,15,0.0,-30.68,600360
3044,2016-05-06,47.81,2016-08-12,59.2,67.0,14,57.98,23.82,600360
3045,2017-07-28,23.34,2017-12-15,20.91,23.58,19,1.03,-10.41,600362
3046,2018-01-05,23.89,2018-04-13,20.78,25.26,14,5.96,-13.02,600362
3047,2019-12-20,19.38,2020-03-20,16.75,21.31,12,1.82,-13.57,600362
3048,2020-08-07,20.85,2021-12-24,27.05,32.92,72,70.22,29.74,600362
3049,2011-04-22,31.55,2011-06-03,25.95,28.78,6,2.9,-17.75,600363
3050,2013-09-06,18.87,2013-11-01,18.13,21.39,8,11.87,-3.92,600363
3051,2014-07-11,22.42,2015-10-16,35.61,65.11,64,208.58,58.83,600363
3052,2015-11-13,43.44,2016-06-24,37.01,48.66,16,1.74,-14.8,600363
3053,2016-07-22,45.44,2016-11-25,41.85,46.98,16,6.82,-7.9,600363
3054,2011-08-19,76.56,2011-12-16,61.77,86.14,16,0.0,-19.32,600366
3055,2015-12-25,92.0,2016-01-22,67.39,89.52,4,0.0,-26.75,600366
3056,2016-05-27,97.85,2016-09-09,95.46,103.02,15,0.48,-2.44,600366
3057,2021-04-09,24.95,2021-04-30,22.44,25.44,3,0.0,-10.06,600367
3058,2011-08-26,8.61,2011-09-30,8.0,8.65,5,0.0,-7.08,600368
3059,2013-03-15,8.09,2013-07-19,6.59,8.9,17,0.0,-18.54,600368
3060,2013-09-27,7.76,2014-02-28,7.16,8.46,22,3.8,-7.73,600368
3061,2015-12-11,10.19,2016-01-08,9.38,11.01,4,2.32,-7.95,600368
3062,2013-03-22,20.49,2013-04-03,18.57,18.57,2,0.43,-9.37,600369
3063,2014-08-22,21.75,2015-09-18,30.93,54.51,47,154.13,42.21,600369
3064,2015-12-18,42.65,2016-01-15,35.57,42.85,4,0.0,-16.6,600369
3065,2020-01-10,24.29,2020-04-10,21.73,24.73,12,2.15,-10.54,600369
3066,2013-03-22,9.66,2013-04-26,8.87,9.52,5,0.0,-8.18,600370
3067,2013-10-11,9.14,2015-09-25,16.21,38.2,92,316.12,77.35,600370
3068,2015-11-20,27.91,2016-08-12,27.45,32.48,37,29.4,-1.65,600370
3069,2020-04-17,15.55,2020-05-15,15.73,15.73,4,5.78,1.16,600370
3070,2021-03-12,16.81,2021-05-07,15.86,17.08,8,0.0,-5.65,600370
3071,2011-11-11,32.14,2012-07-13,28.71,40.39,34,30.92,-10.67,600371
3072,2015-03-13,30.03,2015-09-25,29.35,81.8,28,160.1,-2.26,600371
3073,2015-12-04,53.55,2016-03-11,38.82,56.49,13,14.14,-27.51,600371
3074,2016-11-11,44.18,2017-01-20,39.23,44.6,10,0.0,-11.2,600371
3075,2020-07-24,37.43,2021-04-09,31.98,47.75,37,27.3,-14.56,600372
3076,2021-08-20,40.11,2021-10-15,36.18,42.48,8,0.0,-9.8,600372
3077,2011-11-18,33.04,2012-01-13,24.04,32.24,8,0.0,-27.24,600373
3078,2017-08-04,62.63,2017-11-03,54.45,69.6,12,0.0,-13.06,600373
3079,2020-01-10,49.94,2020-04-17,38.9,48.27,13,0.0,-22.11,600373
3080,2020-08-21,42.14,2020-10-16,38.82,42.36,8,0.0,-7.88,600373
3081,2015-04-03,35.75,2015-07-17,23.8,46.93,14,23.86,-33.43,600375
3082,2011-04-07,45.35,2011-05-06,40.17,44.01,4,0.0,-11.42,600376
3083,2015-11-13,62.3,2016-01-29,46.2,67.59,11,3.29,-25.84,600376
3084,2016-05-06,11.93,2016-08-19,13.28,13.28,15,9.75,11.32,600377
3085,2011-08-12,50.77,2011-09-30,37.11,45.49,7,3.79,-26.91,600378
3086,2013-09-30,34.87,2013-11-01,33.62,35.68,4,0.0,-3.58,600378
3087,2015-12-11,64.4,2016-02-05,43.65,80.2,8,24.26,-32.22,600378
3088,2020-05-15,16.36,2020-05-29,15.56,15.88,2,0.0,-4.89,600379
3089,2012-03-02,39.04,2012-07-20,31.05,44.38,17,7.88,-20.47,600381
3090,2013-01-11,35.84,2013-02-08,35.19,36.49,4,0.0,-1.81,600381
3091,2012-12-28,60.53,2013-09-06,58.17,70.56,35,10.86,-3.9,600383
3092,2016-10-21,109.81,2017-02-10,116.38,128.68,16,16.02,5.98,600383
3093,2011-09-16,17.33,2011-12-02,13.1,18.34,10,0.0,-24.41,600385
3094,2015-11-13,51.72,2016-03-18,46.59,66.31,17,5.86,-9.92,600385
3095,2016-04-15,58.36,2016-10-14,52.25,55.25,12,1.3,-10.47,600385
3096,2012-04-13,15.86,2012-05-11,14.79,15.75,4,0.0,-6.75,600386
3097,2015-11-13,27.52,2016-02-26,21.01,32.8,14,0.0,-23.66,600386
3098,2016-05-06,33.91,2016-08-05,27.76,35.51,13,4.69,-18.14,600386
3099,2019-10-11,16.05,2019-11-22,14.58,16.18,6,2.21,-9.16,600386
3100,2015-12-25,37.38,2016-01-15,25.64,34.29,3,0.0,-31.41,600387
3101,2015-11-13,98.41,2016-01-29,65.41,100.21,11,0.0,-33.53,600388
3102,2015-04-10,50.05,2015-05-15,45.63,48.83,5,0.0,-8.83,600389
3103,2019-04-26,44.65,2019-08-16,41.46,47.58,16,9.78,-7.14,600389
3104,2020-08-21,51.62,2020-11-13,44.87,55.24,12,0.0,-13.08,600389
3105,2015-04-03,46.86,2015-05-08,46.2,49.95,5,5.98,-1.41,600390
3106,2017-09-15,44.97,2017-11-17,36.75,49.41,8,0.0,-18.28,600390
3107,2020-08-14,29.75,2020-10-16,28.09,30.76,9,1.18,-5.58,600390
3108,2013-01-25,23.95,2014-04-04,23.66,29.22,61,19.22,-1.21,600391
3109,2014-07-04,29.4,2015-10-30,84.88,141.09,67,365.95,188.71,600391
3110,2015-11-13,95.19,2016-03-04,84.57,115.51,15,0.0,-11.16,600391
3111,2020-03-06,44.65,2021-03-12,34.64,60.0,53,56.33,-22.42,600391
3112,2021-08-27,42.85,2021-09-17,38.33,41.01,3,2.19,-10.55,600391
3113,2014-08-29,44.34,2014-10-24,41.3,45.12,8,0.0,-6.86,600392
3114,2016-05-06,84.67,2016-12-07,76.94,108.05,30,15.39,-9.13,600392
3115,2011-07-08,22.5,2011-09-30,18.99,24.51,12,7.36,-15.6,600393
3116,2016-05-13,35.25,2016-11-04,38.88,40.83,24,19.91,10.3,600393
3117,2017-09-08,28.36,2017-10-27,26.22,27.64,6,0.0,-7.55,600395
3118,2020-07-24,24.66,2021-12-31,29.08,38.46,75,53.84,17.92,600395
3119,2011-04-22,21.74,2011-06-03,18.91,21.34,6,4.3,-13.02,600396
3120,2020-04-17,14.71,2021-02-26,11.31,14.89,45,8.06,-23.11,600396
3121,2021-04-30,12.1,2021-06-04,12.63,13.38,5,7.82,4.38,600396
3122,2012-05-04,28.35,2012-06-15,24.08,27.36,6,0.81,-15.06,600397
3123,2017-02-24,20.74,2017-03-17,20.06,20.29,3,1.15,-3.28,600397
3124,2020-01-10,11.69,2020-02-28,9.95,11.24,6,0.0,-14.88,600397
3125,2021-06-04,11.73,2022-01-28,11.73,14.34,34,20.61,0.0,600397
3126,2013-09-18,6.3,2015-09-30,21.32,42.15,100,639.47,238.41,600399
3127,2013-09-27,14.24,2016-10-28,46.2,60.59,157,309.12,224.44,600400
3128,2020-12-25,21.77,2021-02-10,14.25,23.46,7,0.0,-34.54,600403
3129,2021-04-23,18.17,2021-05-14,15.47,16.01,3,0.0,-14.86,600403
3130,2013-05-24,341.47,2013-06-21,291.99,333.74,4,0.0,-14.49,600406
3131,2018-05-11,383.78,2018-07-06,320.1,377.69,8,0.0,-16.59,600406
3132,2018-11-09,373.76,2020-03-20,427.22,502.7,69,31.8,14.3,600406
3133,2020-04-10,438.03,2020-05-29,400.69,450.81,7,0.0,-8.52,600406
3134,2013-08-23,18.46,2014-03-07,18.16,20.45,28,16.19,-1.63,600409
3135,2014-03-28,20.63,2014-05-09,18.54,20.6,6,3.62,-10.13,600409
3136,2020-01-17,28.72,2020-04-03,23.59,31.79,10,18.4,-17.86,600409
3137,2014-09-19,115.15,2015-10-23,353.71,615.79,57,453.22,207.17,600415
3138,2015-11-27,308.59,2015-12-31,303.47,330.67,5,3.71,-1.66,600415
3139,2017-07-07,245.87,2017-07-14,243.31,243.31,1,0.0,-1.04,600415
3140,2020-06-19,195.98,2021-04-16,180.3,262.54,43,46.65,-8.0,600415
3141,2015-11-13,45.87,2016-02-26,27.93,52.65,14,4.55,-39.11,600416
